candidate,is_v2,params,full_n_trades,full_net_return,full_sharpe,full_profit_factor,full_max_drawdown,full_cost_ratio,A_n_trades,A_net_return,A_sharpe,A_profit_factor,A_max_drawdown,A_cost_ratio,B_n_trades,B_net_return,B_sharpe,B_profit_factor,B_max_drawdown,B_cost_ratio
regime_switch,False,"{""adx_trend"": 30, ""brk"": 24}",5179,-0.809689,-0.917779,0.881997,-0.828915,,2471,-0.561138,-0.953814,0.878367,-0.626609,,1432,-0.392809,-1.107972,0.853762,-0.43794,
regime_switch,False,"{""adx_trend"": 30, ""brk"": 48}",4842,-0.757266,-0.80944,0.886503,-0.777219,,2320,-0.537321,-0.932968,0.872999,-0.582004,,1352,-0.291904,-0.749273,0.892105,-0.351408,
mtf_pullback,False,"{""rsi_th"": 35, ""tp_atr"": 2.0}",908,-0.241548,-0.460255,0.875959,-0.340808,,405,-0.261601,-1.159468,0.708535,-0.270758,,259,-0.037477,-0.212042,0.933314,-0.100934,5.54982
mtf_pullback,False,"{""rsi_th"": 35, ""tp_atr"": 3.0}",905,-0.354952,-0.605872,0.835709,-0.441105,,407,-0.326709,-1.273051,0.676153,-0.328635,,257,-0.081098,-0.402972,0.876192,-0.159695,
mtf_pullback,False,"{""rsi_th"": 40, ""tp_atr"": 2.0}",2548,-0.666524,-1.152496,0.818634,-0.679231,,1222,-0.421495,-1.208858,0.813591,-0.43137,,689,-0.254334,-1.173339,0.803711,-0.259523,
mtf_pullback,False,"{""rsi_th"": 40, ""tp_atr"": 3.0}",2465,-0.592094,-0.781221,0.869224,-0.612722,,1183,-0.328308,-0.723048,0.879747,-0.341492,,664,-0.247699,-0.944712,0.833808,-0.264838,
ml_logit,False,"{""horizon"": 12, ""th"": 0.55}",13853,-0.829104,-1.006228,0.913886,-0.830645,8.479133,9119,-0.796781,-1.588066,0.904969,-0.797768,43.976281,4734,-0.158979,-0.3016,0.97405,-0.24036,1.379648
ml_logit,False,"{""horizon"": 12, ""th"": 0.6}",1851,-0.006704,0.011948,0.998009,-0.159788,0.983149,1237,0.011437,0.053311,1.005049,-0.14169,0.875483,614,-0.017935,-0.062264,0.983527,-0.152627,1.367436
ml_lgbm,False,"{""horizon"": 12, ""th"": 0.55}",20241,-0.945751,-1.573515,0.923137,-0.948101,3.747197,18394,-0.902271,-1.947768,0.925069,-0.909565,3.565129,1847,-0.444576,-1.682687,0.834438,-0.460078,
ml_lgbm,False,"{""horizon"": 12, ""th"": 0.6}",12831,-0.645592,-0.575335,0.953462,-0.691539,1.659173,7972,-0.490822,-0.675767,0.953208,-0.584909,1.664753,4859,-0.303895,-0.614508,0.95425,-0.371873,1.643206
